Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
660,3.144420544,4.33246148,3.807358226,84.69044669,81.90778426,0
610,4.852374966,9.198146903,2.861155412,77.22025309,84.79658287,0
717,4.238520094,6.05290221,1.937123512,76.09965802,89.77639677,1
610,2.968701714,6.679252083,3.815080821,77.09826285,86.90066995,1
570,3.049277391,6.943698723,2.182358839,76.31891406,64.73446273,1
372,2.66657376,4.349957212,1.703942554,79.30517982,84.20327838,1
568,2.492107134,5.683163028,1.698364435,77.21300531,73.51646184,0
549,4.077641257,7.1845498,1.997216963,83.3828996,92.42343971,1
549,2.840743897,7.228008419,4.759473755,77.25303904,70.2756863,1
767,4.596903025,7.496561998,1.432776233,84.92414335,80.26551481,0
768,1.741204762,6.508533819,1.371710033,82.97883182,83.58024294,0
985,2.312681568,1.866906211,3.350390433,81.59098919,69.87648154,0
1365,2.382460878,4.204889427,1.533426341,76.51313325,71.67427987,0
465,3.649530131,9.688817801,1.845561279,74.00513808,72.19852494,1
577,2.462080898,5.949778975,3.349267879,74.35416666,74.97514996,1
608,2.654145403,9.502421016,5.87926585,76.80025902,82.37309849,1
680,4.833653984,0.649491533,1.445495195,76.09441532,83.52540472,0
561,3.772854851,6.922092906,1.217467676,75.703468,73.49807592,0
752,3.557468931,5.125852123,1.985602601,76.76874432,74.17954844,1
933,4.993052791,4.360676716,1.476064382,77.06997408,87.66316105,0
615,3.829215083,1.28678917,1.585029704,74.8057878,86.74351432,1
1124,4.755075438,5.540298264,2.723287074,77.07808891,77.33063132,0
753,2.107145647,3.87612354,3.637955487,82.255975,74.8918511,0
713,2.104135342,5.431962452,1.070529815,81.14894391,74.12873411,0
708,2.947438925,5.088072943,2.924952052,77.46225949,76.9100848,1
1043,2.751453771,5.115484529,1.313696361,74.46175489,73.34888501,0
594,3.138642557,4.186705273,2.314914606,77.55694778,72.22879202,0
936,3.706628305,8.363054813,0.978452723,77.39988597,79.73961354,1
992,4.914829142,7.182215688,2.313728718,75.5688786,78.48664673,0
957,5.076490558,11.92505274,0.964792373,77.34225514,65.94588888,0
860,2.991972657,10.91516437,2.094811234,85.16684155,76.67089992,0
877,2.645141192,4.907181129,2.87936313,76.55135079,78.94433959,0
611,2.412724811,8.741044994,2.923178562,77.56124371,79.38356461,1
943,2.678407903,3.210403461,1.25526335,87.58764897,78.63624212,0
445,4.162065682,5.541108594,3.171554853,77.66177053,79.77737995,1
1211,3.787367931,5.56148817,1.919326285,75.95001494,66.10548864,0
778,3.408461999,5.349920947,4.292647311,75.75604359,78.67246423,1
1087,2.696888624,8.103902697,1.36183739,85.08452249,73.329387,0
700,2.682045569,5.648130863,1.474099556,75.70691688,78.03181731,0
928,3.239772343,6.724460752,2.42042363,76.70439921,71.85093183,0
982,4.508889373,5.178523418,1.833622256,77.57723909,89.96873747,0
895,2.977756418,8.528069342,2.712486003,79.68020302,83.62280835,1
807,4.753139613,6.456207474,2.569897878,77.10965605,83.03957045,1
778,4.634095239,6.905035049,2.426701181,79.97255284,73.39173855,0
1077,2.228750899,11.58477006,1.546552746,77.95253312,78.78494235,0
1059,1.892911617,9.3879153,2.386384899,77.10027508,76.34183497,0
949,2.357637361,5.717507075,3.89287125,80.82677915,87.19981822,0
902,2.660403141,6.394065132,5.784472951,76.35309736,69.97152353,1
449,4.723734548,5.251211384,3.367963022,77.16860486,67.32480041,1
870,2.362291487,9.573158585,2.650276587,80.10945124,76.99906824,1
857,2.529385093,4.96103495,0.179060194,75.27873889,84.78344879,0
939,3.064708256,7.768152896,2.291449722,87.97664159,73.3569412,1
1671,4.928290096,2.784336444,2.738144951,75.09511535,83.39282106,0
597,5.003699219,8.327548421,2.182995794,74.97798301,67.06037262,1
878,4.459100592,3.903002497,1.301864975,74.7307767,91.03230307,1
493,2.219858242,5.841867314,1.371191719,73.51110523,79.41876086,1
622,2.538549057,14.24322453,1.942855835,78.2809788,72.38027948,0
860,5.038024406,6.184968343,1.02916247,75.48061885,81.11507265,1
829,3.736467238,5.939747923,4.787575024,76.29288063,72.60017326,0
894,5.039302653,4.381845333,2.742445715,74.83827663,76.81840979,1
642,4.072364502,4.658210763,1.395300066,77.61525202,68.61229293,1
845,2.015910365,5.395024725,1.892516793,74.44173528,73.011827,1
1341,4.471986942,6.07406788,0.962456382,76.75575192,76.71698396,1
1414,2.362241071,12.15290805,1.570277361,86.07119115,75.60756072,0
1000,1.95623522,4.979083922,1.575607529,78.6203291,85.97683129,0
1052,4.168849421,2.304362869,1.644542891,77.09632378,84.18583117,0
598,2.753040218,5.68614777,3.019564436,73.86299654,79.45005652,1
724,2.370686585,3.523010854,1.807513495,78.34027569,84.68887138,0
629,3.729362006,7.120917667,2.456310435,82.33275985,91.76116725,1
625,5.040195265,6.304749112,2.59176905,77.02791631,70.24280339,1
692,4.378240336,12.47323714,2.972483153,76.11108203,66.14847965,1
1799,2.776676439,7.228797563,1.834901317,87.57857063,78.95137827,1
651,2.018504765,3.125024627,3.087017717,77.10574264,76.72828102,0
525,3.07911953,12.33855287,1.381349969,74.28257126,74.3709308,1
924,2.658340838,5.40825314,3.331685075,76.87560171,76.55934438,0
704,4.646957985,1.930691371,3.361737194,78.12174162,75.73571426,0
654,3.302544465,4.083866687,2.350766356,74.71083198,73.67898602,1
855,4.611215196,3.466704326,2.740036659,77.94652884,78.82293618,0
1065,2.661402383,6.108944898,1.684339056,74.94627258,79.83311722,1
915,1.994694821,6.717760528,1.0949896,77.76204138,83.72806337,0
846,3.09166162,6.333016964,1.487772119,75.75969301,84.9565176,1
484,4.319836192,9.919491178,3.32272423,73.85743448,72.11960822,1
1758,2.573423299,17.70088752,1.672630615,81.2084538,86.35782014,0
512,2.46724547,6.343766394,2.302458387,74.50166196,79.48148546,1
995,2.97420582,6.579687173,1.89039342,76.34979003,86.77194382,1
774,5.533166232,4.140704753,1.697758966,75.25784288,70.2962285,1
603,2.713783982,7.446803583,1.289907451,76.63956492,81.43822662,1
631,3.814481427,5.910318848,1.584305386,76.97207022,74.89056087,0
547,1.859044092,2.977187851,1.818788769,76.43702224,78.55550381,0
902,2.849484096,4.187290109,1.920761794,76.59620955,76.44574281,0
563,3.268014509,5.105828605,1.65298792,75.19633658,64.71244541,1
513,2.482436384,5.183278841,3.365111616,75.70401543,78.26979114,1
845,2.97711104,7.607970874,1.843175629,76.93210567,84.4205799,0
770,2.204070484,7.691021211,2.186233085,73.46857199,71.41272713,1
876,4.746697348,3.12877002,0.350967376,77.30996753,72.67239556,0
1229,3.910160042,3.908173063,1.517832886,76.3138883,80.87012296,0
568,2.020460051,3.5187598,2.369320368,84.32439327,82.46473969,1
1100,4.493431584,2.6612534,2.004319371,81.95302698,73.92068053,0
639,4.012389224,5.68487074,1.814752049,84.08546019,87.80930017,1
528,0.838712091,8.026889701,2.311687446,84.06200326,77.71310567,1
936,3.708118937,6.07898482,2.061058459,75.80670695,69.99886507,1
61,3.936640686,8.088475293,1.845085606,77.22721142,74.08819957,1
968,2.365411386,7.297036926,3.144339721,75.83690981,77.30397193,1
886,4.316031926,8.036976912,3.183262972,84.93904957,88.90105007,1
450,3.744527808,4.804844559,2.768999719,81.97718868,84.44105702,1
799,2.809489744,8.189017259,2.929068321,82.44087318,74.74643102,1
831,2.287431116,6.884045296,1.175711772,74.06224553,84.37074131,1
827,4.21828293,3.044068917,3.34337038,76.252321,74.47896267,0
759,3.236847837,6.711372315,1.878087444,73.57919759,78.0483693,0
354,2.217372818,5.782351752,1.715870106,75.4342877,82.34725451,1
1337,3.468009258,15.2908922,2.761957865,76.34155478,87.9718524,1
852,3.536849329,7.695176744,2.319230699,76.47010499,83.70717273,1
619,2.110005323,2.900864827,2.133385036,76.79202383,81.17253497,0
818,2.76564034,3.646683794,2.854853501,80.82773596,72.95637354,0
493,2.640644344,8.433415923,1.3733205,75.91122544,87.5716388,1
1392,2.612703557,14.64957598,1.207449527,77.26900608,87.63730641,1
633,3.721378433,7.896702578,2.067124469,75.96988467,73.59188575,1
1077,2.114301177,4.875599847,3.036651616,74.95753404,82.94256435,0
1334,3.646507236,8.171577956,1.721115626,75.75818449,79.19741537,1
551,2.88006207,4.752596691,3.071829494,75.46191585,77.09837371,1
750,4.107551622,4.290513502,2.513549934,77.0131009,77.87093798,1
710,2.620655068,11.21472149,2.636433239,76.66962354,72.88436389,0
572,5.04592906,8.93441606,3.110273169,75.48864145,78.7371292,0
697,2.808280771,11.47844196,1.826323401,76.95501545,82.29026842,1
901,2.818155577,5.29798994,1.693433458,77.07743994,79.70129395,1
894,4.432610458,6.813874184,2.684629228,82.33590451,82.56752169,1
616,2.181552586,3.83614443,1.213296693,76.22294241,70.14842686,0
459,1.904203197,6.251307575,1.54212355,72.25759443,84.09479595,1
629,2.997485316,6.373301604,3.220038839,74.27112289,74.5934749,1
527,2.02988996,8.303949851,1.598622809,84.17058807,77.89492684,0
669,3.550200223,7.334035731,1.374469116,76.91719402,79.50201191,1
789,3.843415093,9.662871704,2.956701996,83.22030172,72.11093876,1
1299,3.10783854,5.691172959,1.400360085,85.52897388,81.04803471,1
519,4.444107061,5.218590276,3.295450778,80.09706989,84.05451896,1
466,2.406792197,7.45346918,1.359061174,76.75279887,88.49755744,1
1094,4.182552262,8.274341743,1.357492306,83.12804017,90.29441537,0
907,2.699196356,8.414517176,0.331061913,78.92605837,78.62994756,1
915,3.643655138,4.913305422,2.972874597,77.00656585,80.34736935,1
621,3.114902157,5.100399085,2.794418223,75.06848278,75.35416208,1
342,1.928643493,4.602446082,1.835377296,74.18934907,64.80685168,1
739,0.61312823,6.357912179,5.225109564,82.5468263,77.67331472,0
1014,2.58294141,5.799565729,1.38006758,75.77994568,81.70782867,0
519,1.722482168,10.15416332,3.25230871,81.76962792,68.83172548,1
818,3.966873537,2.797681341,2.962607987,77.64538666,77.53208868,1
549,3.378695097,5.621408229,3.539150119,77.72858607,66.35480169,1
717,3.425691258,4.028493687,2.244890534,76.66769853,82.0775328,1
427,4.193492956,7.058224045,1.173797398,76.66155111,73.05572361,1
989,3.569974743,6.329313993,5.596626072,77.48132959,89.2232492,0
926,4.616969234,5.742709352,2.64815144,76.84656637,82.13187389,1
1206,2.381864962,9.213320304,1.380320116,75.94499148,75.75014223,0
372,4.379190678,4.307281735,1.343515417,74.36484189,85.17295729,1
848,2.102516986,6.395933,1.818625341,82.85435206,75.04901403,1
753,3.053300341,10.15174774,1.770330067,75.78439694,74.91283741,1
886,2.956115408,6.428744942,2.950462205,75.52035791,89.9005354,1
1328,4.281545552,5.701593669,1.371323472,83.95259012,77.71327175,1
589,3.1620347,4.577273175,2.707318579,77.53064051,77.26838232,1
1072,2.174032907,6.840233355,2.478388461,75.7291811,75.50554854,0
600,2.534028239,4.462439704,6.643331647,76.15136822,78.15924136,0
929,4.25309464,7.078998105,1.158807253,75.86248067,70.45221818,1
922,2.363743027,7.736727935,2.033972963,76.75616137,78.21413898,1
918,4.95505744,6.607784912,5.424237374,82.45945443,80.04377041,1
792,0.058794497,4.658259982,3.263538642,78.1486819,80.47586803,0
1132,2.522059603,8.797528125,3.614791321,78.67936822,72.11997798,1
723,4.044200246,9.745379452,1.467089308,74.69757741,79.29371536,1
810,1.948652358,7.204750596,1.307334646,75.84918648,84.83905374,0
493,2.655479255,7.227278153,1.174574467,76.49973258,87.25873868,1
1359,4.791229804,6.02839769,2.576677026,77.47500379,72.54401843,1
628,3.864148008,4.598943456,1.559997663,75.83446268,75.76058166,1
868,2.860361473,0.666337657,1.977649546,75.25790252,75.91205594,0
866,4.437971772,5.395554162,2.669994216,81.98029647,75.39394615,1
667,2.28977818,8.126477336,1.61177657,77.5565593,81.71476828,1
664,4.052912034,7.267175974,3.094775966,77.13450283,83.86838479,0
520,2.158544654,4.428864146,3.05972503,77.63658865,81.22087418,1
722,4.401402898,6.762705513,2.259971154,85.40494393,78.98562583,0
646,2.442611399,5.210252405,3.251755635,75.73621978,70.11467763,0
1085,5.37942104,10.63330279,2.869764461,75.19810151,80.04679842,1
522,5.06404227,5.780391041,1.001755649,75.7426268,75.90655301,0
471,2.717835593,9.238718569,2.629988634,76.17315983,70.64805225,1
530,2.012522097,4.955656059,1.753217776,82.83883185,85.41738601,1
518,4.551551835,7.198324077,1.819350019,77.00453729,86.65615931,0
448,3.99352526,10.88291207,2.935592774,77.06543426,66.4143573,1
775,3.26510829,5.61744285,1.74547656,77.09097038,75.7612387,1
586,2.581378161,5.688382375,2.659132155,76.22824374,72.42537683,1
484,2.366189686,8.493447646,1.675034313,75.61323579,90.0756595,1
792,2.641496206,6.095325323,1.702074555,81.18744222,82.33405955,1
534,4.66098905,8.305832594,1.256540176,84.22639189,75.45109664,1
646,4.181883296,3.797637417,1.718030789,75.13355194,80.2782973,1
1027,4.700318854,4.521629319,3.161101787,76.08314999,82.60303977,1
749,4.182874682,8.334360954,1.850764484,76.44936901,79.23342841,1
673,2.337672623,6.788030252,2.023256727,75.01340718,77.21940781,1
633,2.838720514,6.860739263,2.303114339,77.2491496,80.60293066,0
585,3.483969501,10.89510621,2.264642715,76.34773365,80.93225792,1
580,2.230721753,5.731391009,2.569654357,77.12967125,74.39580689,1
964,2.924044395,16.87699429,4.54114697,76.48083914,75.26183634,1
655,1.93029814,7.042021328,1.558642389,76.32455751,79.66112357,0
516,1.972438383,6.405479852,2.011593531,75.81501563,84.03780341,0
1563,2.867454628,9.015721303,3.119934529,78.00493318,79.77742761,0
534,4.041434956,10.40933469,4.792768919,75.68460238,70.38465463,0
1293,2.084073071,6.912758074,1.947443778,75.6154519,73.62474172,0
839,2.607473928,4.13588389,1.944408177,77.8874095,83.97337526,1
429,2.605518488,11.39798288,2.644227896,76.13209131,83.70553265,1
715,2.546913535,6.488244357,3.159065972,74.70567389,76.21076711,0
725,4.70101606,8.616771823,2.662010023,76.27420854,78.41736785,0
715,3.243891348,4.63962428,1.617615631,77.73115099,79.32324264,0
610,2.637153698,9.658472625,1.556941626,74.27894457,77.22665728,1
610,2.123542723,6.455197457,2.704782029,75.94378573,70.82785924,1
788,2.93577268,5.524147059,2.986184911,76.37276162,85.16192169,1
1114,2.730246991,6.466177374,2.213452639,84.51733295,76.79623873,0
637,3.309685156,7.602190548,1.083414771,83.92054665,82.4173253,1
1130,3.858029899,6.489730891,2.090393615,75.95945549,70.88803767,1
525,3.419548991,8.895122524,3.533195232,78.28796501,76.65722887,1
836,3.075787464,5.677544778,3.991964657,82.0590045,83.11499324,0
538,4.259996635,7.694207979,2.083630083,80.18345308,81.18079834,1
373,1.934721735,15.58308429,2.997595049,76.0528839,68.81972257,1
496,3.392706434,9.544493962,2.00739048,75.5739555,91.23603398,1
668,5.005311893,4.767011766,4.576784098,76.62127274,90.76293766,0
532,2.279581724,4.440798851,1.778982461,74.221145,74.03498095,1
837,2.271243537,4.402887937,1.762871007,75.90546252,80.84584387,0
558,4.285547076,6.46878836,3.028937188,78.57936217,81.27733326,1
582,3.469436441,10.76886798,3.093371247,81.04783712,83.66201478,1
1327,2.551879589,4.101574391,1.474735792,77.42505673,71.97270826,0
554,3.637295588,5.173864549,0.194496667,77.19786232,79.93306668,1
934,2.073483187,2.741459296,1.554343914,77.06067188,89.71325015,1
959,2.662612619,11.53949779,1.958195278,77.94636439,75.07163649,0
1257,2.839851544,6.337838161,3.450918453,82.35338271,73.68726776,0
505,4.819508308,3.138263844,3.99317889,77.03798033,73.08728794,1
795,2.668510127,6.362541845,3.133927968,83.26753401,88.65458795,0
819,3.147547596,7.347968912,3.014238243,75.99505567,81.90330785,0
934,3.368109066,5.276456949,1.630757844,76.05640199,76.9814607,1
1162,3.042374725,6.605261543,1.668399152,77.71602695,84.74084831,1
1394,4.622847781,5.369247211,4.394218273,75.29735403,80.80548383,0
606,2.323229182,5.127714701,2.846200355,80.37264748,91.20651259,1
956,2.168565015,7.677495244,5.165879626,77.79454695,74.61061743,0
529,2.21031781,2.030618055,1.600610152,78.46934653,75.27287221,1
917,2.808604349,4.436085195,4.267536442,76.98322521,76.25384761,0
589,4.220424194,10.72087551,1.358549674,73.24469357,65.34518525,1
1397,2.130826819,9.075926875,1.993231093,75.51146297,88.32371207,1
790,3.744143307,5.319508844,1.310513914,74.63642544,77.47630992,0
1178,3.827742201,5.144443338,1.29840427,77.89435758,78.64160148,1
598,3.260286382,3.264906526,1.16332277,75.54267345,79.71972315,1
842,3.235276462,11.99883921,1.584456672,74.3825019,79.23858009,0
932,3.465342146,4.315033424,1.596140074,76.58294151,87.51789668,0
794,3.541357904,13.30933206,2.083485172,76.01834567,81.24561196,1
471,3.455963915,5.164471367,2.982607835,76.97259395,65.4211955,1
669,3.211393851,3.592181146,2.464180062,76.51757408,71.4902961,1
562,2.364777323,8.740706129,1.805732125,76.54417427,78.16796868,1
993,3.45003603,6.797610121,4.232642802,75.7861841,83.83126816,0
595,2.581031952,15.78957774,1.419942327,76.33033544,72.85971953,1
788,4.339696526,4.912838065,1.235179509,74.83388298,82.31719223,1
732,4.304621411,8.516174462,1.776624255,75.88799088,80.87955452,1
812,2.07917264,4.953038438,1.941581411,82.07872925,79.55089953,1
491,2.718451672,5.879948197,1.738729751,77.06832864,78.82955022,1
986,5.153917309,4.410346271,1.523205344,77.93334815,70.03115938,1
685,3.163822049,6.465317035,1.837146201,76.8083665,69.47205356,0
600,4.668198871,5.588346991,1.997896105,76.58984098,68.96768861,1
708,3.220026055,8.371826502,2.931057427,77.4291513,75.51225193,1
582,3.108248606,5.409023772,1.454425582,78.38311603,89.08291403,0
486,2.073253791,1.907475551,2.23544363,85.10514364,78.58107601,1
811,3.989393937,8.120672472,2.626771427,87.47360589,86.1592311,1
772,2.492270341,5.52108502,1.54476412,86.9309893,84.60325969,1
583,3.25935284,5.614632137,2.987433032,74.72898969,72.19193713,1
507,2.324359567,11.76618758,2.305819273,75.06838372,85.09751991,1
798,5.789154068,6.727879187,1.819378007,77.6019679,79.90657695,1
577,4.13847171,7.205371118,1.808373739,81.73722967,88.34008927,0
670,4.753723846,8.440491464,4.138020852,85.56160062,69.8372392,0
660,1.410832155,6.929127144,1.773936675,84.30462058,78.03436145,1
622,1.976496902,5.075257766,0.107432201,74.12090692,81.98052249,0
888,3.027763618,7.17060245,1.585953066,76.56497978,88.38677284,0
774,3.752924079,4.602594741,1.451600742,78.69480984,74.03613287,0
1072,2.099920627,3.841663851,1.782367002,76.2056365,86.44198252,0
922,3.657809539,8.462006886,1.103165568,76.62388032,86.69018853,1
858,2.666972395,5.137033166,4.368330367,77.13732598,70.68187891,1
1020,2.341105533,4.381784498,1.240205329,77.96615491,86.11216318,1
793,3.514322564,7.138490931,2.485575963,77.07395172,77.99060189,1
829,2.791645585,6.30367668,2.104705481,76.10455389,70.7372628,1
697,3.092194194,2.717958809,3.382436104,76.80895669,71.42370044,1
1237,1.936931367,7.956153062,2.575635522,75.88575244,77.87235727,1
739,0.996100954,6.566933381,1.602116094,76.49379074,68.85158708,0
669,2.460181699,8.380026547,1.851389286,76.51396109,79.44589727,1
742,2.18068562,5.744496404,1.386229062,74.72010016,90.05889851,1
525,2.615066705,5.352468972,3.030264567,75.34359213,86.56975648,1
1084,4.675822257,5.529101799,3.710016976,76.90856868,83.35281396,0
456,2.615841808,6.633564972,1.567943469,77.93143006,86.81762976,1
411,2.578600243,8.694304902,2.885176039,75.84895059,80.80965851,1
533,2.896669805,6.952250563,2.693805358,83.36797665,66.20589862,1
685,2.629652062,3.726719678,2.748545857,76.46142132,79.8032045,0
1076,4.460675719,8.997942321,3.12156754,81.32517858,75.20880849,1
556,2.310758656,7.801166195,2.516517569,76.82669083,77.01662417,1
804,1.679161743,6.200844283,1.839173914,77.36713278,87.05479063,0
1162,3.795060323,1.251698611,1.790639704,78.67913588,69.04093491,1
870,2.226860567,6.27386602,2.568477898,79.59755285,80.39176884,1
697,4.325737266,7.666582567,1.733376602,85.73624744,75.74015756,1
1074,3.737906137,10.96807602,1.625575161,75.35410921,78.73236134,1
863,4.258683045,3.875398397,1.925975415,84.24338375,72.82138448,0
868,3.616129326,1.43004812,2.152032025,86.5748364,87.11235436,0
814,3.683447136,6.41195563,2.492521891,76.63503948,86.13871919,1
785,4.7299671,8.176713398,3.398688726,75.76462066,76.28937691,1
520,2.674079881,3.078816588,1.133822296,78.19722861,79.33819732,0
791,3.334784413,6.986525403,2.695176449,74.74296402,72.73073417,1
689,2.550116584,7.152118563,3.850305174,77.11348925,73.82514702,1
728,3.506826124,6.205877378,1.432781584,75.85818218,77.31896829,1
1040,1.67588173,0.431446751,1.988715018,75.81274773,87.73909612,0
485,4.251723208,8.575562344,2.659427183,77.2820278,74.61681668,1
793,2.628779994,5.919787407,1.881325397,75.29084927,76.95056758,1
627,4.303574821,3.835954681,3.188612765,84.78343109,80.23442229,1
817,3.184553523,5.351400046,3.3725629,77.99998828,72.69007058,0
633,2.211678726,7.715703141,2.244280224,76.32532303,81.73380535,0
864,4.443720097,6.751359475,3.245363463,77.01334293,75.96294742,0
876,5.826538249,8.346351378,1.780987855,76.38851039,72.19322821,0
797,4.49589946,4.189012771,1.221534889,77.94913547,67.37578813,0
741,2.349598782,3.554936881,2.413034819,75.53880676,89.75200939,0
816,1.906832549,9.222588639,2.168181309,77.2840361,79.91789625,1
971,2.540761216,8.873455021,2.933499675,76.56447332,81.70265146,0
640,4.261259955,10.70193737,1.384835134,85.83277274,74.97322793,1
808,3.210353715,10.59495719,5.375786128,75.00284659,83.99571184,0
470,2.194551394,8.769584039,2.987505358,76.22212297,87.21525448,1
621,2.484723238,5.73095385,2.239348742,76.87702395,77.28834281,1
778,3.760202575,5.436970086,4.860799518,76.67828903,80.22562757,0
851,2.315523408,3.448897913,2.150579152,81.94206932,71.51630897,0
587,3.754205321,8.312614549,1.325188616,76.0947077,81.72899229,0
736,2.397804586,5.342035651,1.835096113,77.11556476,84.25462576,1
340,2.171800696,5.475809255,1.722590878,75.17096657,80.76781508,1
951,1.191360145,9.98629994,3.556036348,75.94459364,75.15201233,1
432,4.707392791,6.010219976,3.242565906,77.09424422,83.50743148,1
492,5.138088676,4.547446521,3.152358823,85.15494961,80.7641402,1
825,2.991035426,16.34256628,2.814650403,76.41159983,77.31186344,1
778,5.294031068,8.276607869,1.138495318,85.41552122,71.20127164,0
1036,1.802610521,8.964665045,2.328977277,76.6747404,90.50329937,0
697,3.871974956,1.685635213,1.47343475,78.22737303,79.87021863,0
759,3.664707578,7.023034509,3.281214191,74.03864725,80.37545854,1
838,2.29303149,6.51410683,2.46045337,77.80348343,86.72525521,1
698,2.541908973,4.87229227,1.581137034,75.33163398,88.59476188,1
539,2.990570627,5.297053166,1.465857493,77.65835238,71.1535119,1
890,3.88657045,10.7916267,1.845832095,85.55490039,81.79771113,1
793,2.813042146,7.703966237,1.513914229,78.41975521,83.3338243,1
740,5.669839813,5.732402891,1.518659693,77.18374487,71.68978177,0
1028,2.993768547,4.795365466,1.908210974,77.67884174,71.27917895,1
840,2.077620681,9.072782972,1.998040184,75.12776826,73.55337732,1
647,3.486575655,4.356678738,2.856346131,76.49541651,90.32060499,1
670,3.019994181,4.784768258,1.761600408,76.81172933,71.28185649,1
774,3.65911511,5.797937465,1.455050605,77.94131557,75.51566843,1
739,2.979021245,9.662450279,1.790784916,77.21359864,73.05015139,1
494,2.560243551,10.02085705,2.196042839,76.74459037,73.38638179,1
938,3.0490831,8.326413269,5.309674027,75.90193357,79.381602,0
600,4.874576621,7.701993673,2.288052939,76.65047348,87.88207796,1
1323,2.480524813,4.058208976,0.833757909,77.92160365,72.52936603,1
591,4.123910554,6.53552182,3.203826223,82.15657637,81.2149019,1
553,2.194783861,6.290061279,2.420876785,76.88504702,84.55689091,1
709,2.284346888,4.128059505,4.7326414,74.61152602,68.78786815,1
983,2.715337797,5.622018677,2.146684344,83.74841958,78.20956179,0
632,4.480878558,6.195419407,2.586983014,74.78288092,73.4976046,1
683,4.3543098,6.024612388,3.333228475,79.95226901,80.5794486,1
382,4.649988622,8.003635716,3.049720578,77.18415706,75.50862755,1
727,1.93679641,3.288156863,3.251038587,75.97441392,81.58012471,1
429,2.304550199,6.122140977,3.992141607,77.15459668,72.72606531,1
820,2.223658806,9.981141631,2.188640103,76.29973451,85.27480198,1
586,2.053909506,3.762109328,1.635890007,72.43029725,78.55635436,1
932,2.455809138,11.97705249,2.53055198,73.80764868,82.66905077,0
1038,4.906906985,3.352499713,6.683997724,76.67061762,81.94939189,0
579,1.832584692,5.02179924,2.945989919,80.00113327,80.09092543,0
525,3.968380146,5.558980292,1.551742644,76.86155004,84.50169948,1
599,3.833395264,6.315495179,2.26007942,75.82405942,78.04687104,1
536,4.297176804,6.016893345,2.54495061,83.06045943,73.81830336,1
706,2.117073528,4.865864415,2.696707807,77.36734902,87.09947277,0
1170,4.516374862,3.598674146,1.974274852,75.87430132,84.15770635,1
769,3.537460581,10.65532883,3.002971767,78.00549826,83.02073397,0
432,4.683412833,6.713261007,2.479111301,74.45459422,83.5992239,1
831,2.340085568,5.784162607,3.551829113,81.72681296,78.55336092,0
717,3.32553092,7.388977164,1.565634863,77.21903164,88.17929158,1
684,2.311274773,5.430210852,6.019936974,78.39018787,72.35259792,0
1103,3.214466104,7.848660723,3.064995766,77.02291552,74.89609101,1
925,4.270995299,2.543509159,2.397196138,77.08530488,78.73434519,1
613,3.463984908,2.997292406,2.232984918,77.90667956,73.44434165,0
673,2.21967091,4.793861951,2.195769558,77.38022696,78.85223752,0
876,2.734334224,6.076216043,2.626993066,84.8384281,78.45416656,1
670,4.080391382,6.376533989,2.511665666,77.04169986,78.44206299,1
664,3.467828859,8.72326304,4.473169817,76.94426169,74.95727969,1
498,4.108774259,8.618451012,1.224589157,75.26058153,68.59187248,0
1374,2.543575167,8.641019829,1.541130671,82.26857529,66.81030323,0
880,2.137108168,10.23094727,2.913142666,74.89198321,77.43522495,1
1000,2.854722668,7.074893554,1.752754542,75.34522895,68.14115034,1
481,5.331830204,15.49670484,6.115116994,74.93581233,73.5006115,1
479,2.316002512,5.056645338,4.823341904,84.0890202,83.69474927,1
713,3.396924516,6.141088472,1.317721415,75.87884062,70.32307796,1
659,3.287323027,6.604969848,1.6125862,86.40179569,83.24735947,1
890,2.927580611,9.082437294,1.523668503,77.56693244,84.52810287,1
870,2.249550268,4.321139908,1.27547987,72.67767586,77.89988214,0
583,3.139155037,14.91939344,2.8254888,76.70758654,76.81651863,1
511,1.792997404,6.114830369,2.838933347,75.98408536,67.44058772,1
1455,2.626372616,6.958367681,2.978031393,75.84800042,83.02554535,0
955,3.386475076,3.375796264,2.620816782,75.63432127,79.66084751,0
564,0.112966164,8.623877035,1.574376465,78.81261738,76.21089645,1
853,2.734084258,5.654993614,1.656460997,76.46320302,81.83887521,0
703,3.392701833,3.376021754,1.45592991,76.34496316,71.14272768,1
648,3.279764706,6.929857689,5.994035748,75.50901522,72.93523097,0
681,2.647006832,12.00767383,1.405828488,77.99740571,87.01366975,1
438,2.874117909,6.37782256,2.20302365,83.56868787,67.52711961,1
510,4.108830192,8.657530133,3.649540512,74.74641489,75.51691322,1
426,3.357958541,5.327853118,2.894369147,74.94429205,83.54008742,0
1062,2.487829735,5.21291841,2.929667042,76.00452899,83.40536993,1
809,4.193358477,16.4248639,2.527094386,79.24640682,77.33917832,1
1355,2.091476453,10.81469139,1.531654298,77.21967335,66.01195656,0
610,3.950713253,6.62504665,1.276062663,77.75628566,73.14524332,0
966,2.06923878,8.427977649,1.770769208,75.28473986,82.85768629,0
437,3.865330061,5.742246813,3.876969706,75.60273741,82.4063851,1
691,2.381064805,8.001884993,1.47437613,75.09283672,71.61194572,1
987,4.069378117,5.558637538,1.333809063,76.24401229,72.64620034,0
1288,2.780855482,8.53713538,1.459706636,76.40073525,78.07984764,0
